,date,follower_count,retweet_count,tweet,tweet_id,user_id,location,alt_location,is_retweet
216,2018-10-27,1937,1,"RT @VoyagerOfTech: If you believe the hype, looks like Denver is out. #AmazonHQ2 #Denver https://t.co/KxHj6TbeNo",1056036680531091461,2753008380,Denver,,True
215,2018-10-27,2831,0,"RT @Ryan_Ori: More expert picks on where #AmazonHQ2 will wind up, and when it will be announced. No Chicago love here.
https://t.co/zKanRwi",1056293265564164098,414127671,Chicago,,True
201,2018-10-26,2168,0,"More expert picks on where #AmazonHQ2 will wind up, and when it will be announced. No Chicago love here.
https://t.co/zKanRwiLRJ",1055915337047310337,2269132896,Chicago,,False
202,2018-10-26,1079,0,"I'm going on record with my prediction that #Amazon #HQ2 will go to Chicago, &amp; they'll announce it on a Thursday, e https://t.co/aFd4wzDaBs",1055894778473107456,14185677,Chicago,,False
203,2018-10-26,1079,0,"@geekwire @amazon I'm going on record with my prediction that #Amazon #HQ2 will go to Chicago, &amp; they'll announce i https://t.co/J59XFSxYl7",1055894613217570818,14185677,Chicago,,False
204,2018-10-26,117,1,"RT @byron_cole19: If Dallas becomes the home of Amazon HQ2 our whole eco-system will change. Which means JOBS, JOBS and more JOBS. 

#YOURR",1055650005883801600,3296237964,Dallas,,True
205,2018-10-26,64912,0,"Hickenlooper sounds doubtful about Denver winning #AmazonHQ2
https://t.co/i84ZjnDjGs",1055613227290296320,12837932,Denver,,False
206,2018-10-26,179,0,UPDATE: New study suggests #Nashville is in the Top 5 for #AmazonHQ2 https://t.co/yy7ENIospJ,1055805513718480896,78205704,Nashville,,False
207,2018-10-26,2180,0,"Thanks, @KDKA radio in Pittsburgh for guest spot talking about the #AmazonHQ2 national site search.  Iconic, clear https://t.co/sqSPBZ3JCB",1055627075657314304,89021226,Pittsburgh,,False
209,2018-10-26,780,1,"RT @CurbedDC: #AmazonHQ2 would likely make the D.C. region's tight housing market even tighter, according to a new analysis. https://t.co/D",1055958763302199298,1673926356,dc,D.C.,True
208,2018-10-26,360,0,#Raleigh #Tech #AmazonHQ2 https://t.co/C0jcwGrlTD,1055902240932798465,86512669,Raleigh,,False
211,2018-10-26,3740,0,#amazonhq2 going to VA ......I can see it . I know DC is suppose to be the next silicone valley but I can definitely see it out Crystals,1055930383475322880,18117251,dc,,False
212,2018-10-26,427,1,RT @rpichtel: Fresh HQ2 news from Geekwire!  Lots of Northern Va mentions as well as DC! https://t.co/Y2nOZnIms5 #Amazon #AmazonHQ2 #HQ2 #A,1055915246257430528,293349286,dc,,True
213,2018-10-26,786,1,Fresh HQ2 news from Geekwire!  Lots of Northern Va mentions as well as DC! https://t.co/Y2nOZnIms5 #Amazon https://t.co/Vlckpl4vma,1055855535382294528,575476085,dc,,False
214,2018-10-26,2307,9,"RT @CurbedDC: #AmazonHQ2 could make a bad situation worse in terms of the D.C. area's housing shortage, a new analysis finds. https://t.co/",1055666297730711552,5998492,dc,D.C.,True
210,2018-10-26,11113,1,"#AmazonHQ2 would likely make the D.C. region's tight housing market even tighter, according to a new analysis. https://t.co/f0Eud0NLvN",1055957245085679616,235229195,D.C.,,False
193,2018-10-25,143,8,"RT @CurbedDC: #AmazonHQ2 could make a bad situation worse in terms of the D.C. area's housing shortage, a new analysis finds. https://t.co/",1055483158823624704,798197108582924288,dc,D.C.,True
185,2018-10-25,2828,1,"RT @Ryan_Ori: More analysis of likely #AmazonHQ2 landing spots, via @Forbes. One expert makes a great case for Chicago. This article also p",1055310030587736064,414127671,Chicago,,True
186,2018-10-25,103,0,"Depending on who you ask, this could be good or bad for Miami. What's your take?

More Details On Amazons Latest H https://t.co/DlBiFlz9kN",1055421338352041985,259356716,Miami,,False
187,2018-10-25,1117,0,"The same assets that landed #Newark on the finalist list are still in place, holding the city's spot as a final con https://t.co/IoiTQbJV5x",1055295964108468225,1931840592,Newark,,False
188,2018-10-25,60,0,@CNBC Dallas/Fort Worth is a good place for the second HQ.#AmazonHQ2,1055554532745404416,1468906603,Dallas,,False
189,2018-10-25,474,0,"A very interesting video which takes a look at the history of tax incentives, but questions their efficacy.  It foc https://t.co/QpXAtYcEV4",1055547186551808001,164945642,,,False
191,2018-10-25,893,0,What #AmazonHQ2 Could Mean For The DC Metro Area Housing Market - #realestate #dcrealestate #mdrealestate https://t.co/VRHi6ECInP,1055565957341548544,156449353,dc,,False
192,2018-10-25,230,8,"RT @CurbedDC: #AmazonHQ2 could make a bad situation worse in terms of the D.C. area's housing shortage, a new analysis finds. https://t.co/",1055558976589492227,28278796,dc,D.C.,True
190,2018-10-25,2163,0,"Colorado's governor agrees signs are pointing away from #AmazonHQ2 landing in Denver.
https://t.co/PvikCpPA6r",1055510398856761344,2269132896,Denver,,False
194,2018-10-25,298,8,"RT @CurbedDC: #AmazonHQ2 could make a bad situation worse in terms of the D.C. area's housing shortage, a new analysis finds. https://t.co/",1055478700848885760,4865252825,dc,D.C.,True
196,2018-10-25,1336,8,"RT @CurbedDC: #AmazonHQ2 could make a bad situation worse in terms of the D.C. area's housing shortage, a new analysis finds. https://t.co/",1055476762979823617,277851432,dc,D.C.,True
197,2018-10-25,400,8,"RT @CurbedDC: #AmazonHQ2 could make a bad situation worse in terms of the D.C. area's housing shortage, a new analysis finds. https://t.co/",1055474420196823043,23646953,dc,D.C.,True
198,2018-10-25,4017,8,"RT @CurbedDC: #AmazonHQ2 could make a bad situation worse in terms of the D.C. area's housing shortage, a new analysis finds. https://t.co/",1055474222183694337,1907861946,dc,D.C.,True
199,2018-10-25,16606,8,"RT @CurbedDC: #AmazonHQ2 could make a bad situation worse in terms of the D.C. area's housing shortage, a new analysis finds. https://t.co/",1055474112251023360,148868920,dc,D.C.,True
200,2018-10-25,11106,8,"#AmazonHQ2 could make a bad situation worse in terms of the D.C. area's housing shortage, a new analysis finds. https://t.co/UEVj7mBDx2",1055474060019277824,235229195,D.C.,,False
195,2018-10-25,332,8,"RT @CurbedDC: #AmazonHQ2 could make a bad situation worse in terms of the D.C. area's housing shortage, a new analysis finds. https://t.co/",1055477838051192832,311857424,dc,D.C.,True
167,2018-10-24,959,1,So @billpeduto and @ACE_Fitzgerald still think the best course of action is to keep the #AmazonHQ2 deal secret? The https://t.co/setf4JXnvI,1055155905694756864,2189460066,,,False
161,2018-10-24,3104,0,I'm bullish on Chicago. #AmazonHQ2 #HQ2,1055207735195824128,200701971,Chicago,,False
170,2018-10-24,67,5,"RT @CurbedDC: Analysis: #AmazonHQ2 would squeeze the D.C. regions already tight housing market
https://t.co/DByqMYAUBL https://t.co/wURrIa",1055201027425742849,994261015385772033,dc,D.C.,True
169,2018-10-24,558,6,RT @CurbedDC: How #AmazonHQ2 would squeeze the D.C. regions already tight housing market https://t.co/09Wc4i39RK https://t.co/sLSPhPGlEd,1055205877244944384,36012988,dc,D.C.,True
168,2018-10-24,315,1,"RT @ULIWashington: A new report from the @urbaninstitute finds that DC can still expect a deficit of 80,000 housing units by 2026 even if i",1055221732682948610,29633910,dc,,True
163,2018-10-24,2160,0,"More analysis of likely #AmazonHQ2 landing spots, via @Forbes. One expert makes a great case for Chicago. This arti https://t.co/Uow69L8H2y",1055177162200924162,2269132896,Chicago,,False
166,2018-10-24,663,1,RT @ProgressivePgh: So @billpeduto and @ACE_Fitzgerald still think the best course of action is to keep the #AmazonHQ2 deal secret? They ob,1055156440955019264,2997628781,,,True
165,2018-10-24,907,0,"B!G TECH NEWS... #CrystalCity, #Virginia suspected to be chosen city for @amazon #AmazonHQ2 https://t.co/90GffPlHWY https://t.co/9a9hUrpriZ",1055224475778723840,550416474,Virginia,,False
164,2018-10-24,0,0,"If you believe the hype, looks like Denver is out. #AmazonHQ2 #Denver https://t.co/KxHj6TbeNo",1055157405133234179,1041750487341527040,Denver,,False
162,2018-10-24,7624,0,RT @Applmgt Has Amazon's HQ2 been hiding in plain sight for more than a year? https://t.co/Hr47GSbdwY via @Inc https://t.co/vIB8HPHDh6,1055200257020252161,117604696,,,True
173,2018-10-24,16164,2,RT @ScharSchool: .@nbcwashington's @AdamTuss had some fun speculating on #AmazonHQ2. @ScharSchool's Terry Clower has a great take! See it h,1055174545433354241,18722097,,,True
172,2018-10-24,375,6,RT @CurbedDC: How #AmazonHQ2 would squeeze the D.C. regions already tight housing market https://t.co/09Wc4i39RK https://t.co/sLSPhPGlEd,1055179781153738753,46454828,dc,D.C.,True
171,2018-10-24,4262,5,"RT @CurbedDC: Analysis: #AmazonHQ2 would squeeze the D.C. regions already tight housing market
https://t.co/DByqMYAUBL https://t.co/wURrIa",1055198200775217153,222271933,dc,D.C.,True
174,2018-10-24,858,2,RT @ScharSchool: .@nbcwashington's @AdamTuss had some fun speculating on #AmazonHQ2. @ScharSchool's Terry Clower has a great take! See it h,1055173870808915968,3254094322,,,True
180,2018-10-24,11095,5,"Analysis: #AmazonHQ2 would squeeze the D.C. regions already tight housing market
https://t.co/DByqMYAUBL https://t.co/wURrIaSd9x",1055141874963542016,235229195,D.C.,,False
175,2018-10-24,2200,2,.@nbcwashington's @AdamTuss had some fun speculating on #AmazonHQ2. @ScharSchool's Terry Clower has a great take! S https://t.co/aNfrypPT4T,1055170443689279488,253634739,,,False
183,2018-10-24,4009,6,RT @CurbedDC: How #AmazonHQ2 would squeeze the D.C. regions already tight housing market https://t.co/09Wc4i39RK https://t.co/sLSPhPGlEd,1055085787715461120,1907861946,dc,D.C.,True
182,2018-10-24,3760,6,RT @CurbedDC: How #AmazonHQ2 would squeeze the D.C. regions already tight housing market https://t.co/09Wc4i39RK https://t.co/sLSPhPGlEd,1055102610859065344,2861726362,dc,D.C.,True
181,2018-10-24,237,0,"Also, it is 95% decided upon Northern VA/DC region as being the location of #AmazonHQ2 - is there any where I can place a bet on that?",1055116197442805766,127965202,dc,,False
184,2018-10-24,94,6,RT @CurbedDC: How #AmazonHQ2 would squeeze the D.C. regions already tight housing market https://t.co/09Wc4i39RK https://t.co/sLSPhPGlEd,1055068030001135618,2937683596,dc,D.C.,True
179,2018-10-24,4009,5,"RT @CurbedDC: Analysis: #AmazonHQ2 would squeeze the D.C. regions already tight housing market
https://t.co/DByqMYAUBL https://t.co/wURrIa",1055142024914108417,1907861946,dc,D.C.,True
178,2018-10-24,1539,5,"RT @CurbedDC: Analysis: #AmazonHQ2 would squeeze the D.C. regions already tight housing market
https://t.co/DByqMYAUBL https://t.co/wURrIa",1055142144288133120,17832004,dc,D.C.,True
177,2018-10-24,720,5,"RT @CurbedDC: Analysis: #AmazonHQ2 would squeeze the D.C. regions already tight housing market
https://t.co/DByqMYAUBL https://t.co/wURrIa",1055142179214106626,580191779,dc,D.C.,True
176,2018-10-24,1969,1,"A new report from the @urbaninstitute finds that DC can still expect a deficit of 80,000 housing units by 2026 even https://t.co/edFsl27z0A",1055155167723687942,462107502,dc,,False
152,2018-10-23,365,0,Search for Amazon HQ2 Sparks Real Estate Speculation https://t.co/OZ7NRFRvtf #RealEstate #CRE #HQ2 #Amazon #DFW #Dallas #AmazonHQ2,1054790830064652294,757716984,Dallas,,False
144,2018-10-23,17,0,Guess Austin can kiss Amazon HQ2 goodbye. #HQ2 #austinwater #AustinWaterCrisis #amazonhq2,1054866464451235841,929001578,Austin,,False
145,2018-10-23,849,0,"Sliver lining? Tea leafs suggests Boston out of the running for Amazon's HQ2. If Boston, it would ignite an immedia https://t.co/RK3B8AFr1U",1054744594515148800,2161112916,Boston,,False
146,2018-10-23,9423,1,"RT @gatelywire: I'd love it if Boston won #AmazonHQ2 but coming in 2-5th might not be too bad either, we scored @generalelectric (hey its n",1054730400768184321,67156860,Boston,,True
147,2018-10-23,1647,1,"I'd love it if Boston won #AmazonHQ2 but coming in 2-5th might not be too bad either, we scored @generalelectric (h https://t.co/VIlUUYit7q",1054729712210206724,28144506,Boston,,False
148,2018-10-23,13657,0,Is Boston worth a 2nd look for #AmazonHQ2? https://t.co/63IwFyot8o via @bytimlogan,1054703903378456577,122169984,Boston,,False
149,2018-10-23,3418,1,"RT @bytimlogan: Is Boston still in the mix for #AmazonHQ2? Yes, officially, but they haven't been back for a second visit. Does that matter",1054535829459218433,1095902058,Boston,,True
150,2018-10-23,8451,1,"Is Boston still in the mix for #AmazonHQ2? Yes, officially, but they haven't been back for a second visit. Does tha https://t.co/b87K8kFuAj",1054534788978237441,45831662,Boston,,False
151,2018-10-23,128,0,Has Amazon's HQ2 been hiding in plain sight for more than a year? @MindaZetlin https://t.co/FCGNqvLshP via @Inc https://t.co/NLv4cNIpfh,1054775757128589313,2960534657,,,False
143,2018-10-23,449,0,#photography by #canon sx 510 Hs catcher metro #Atlanta post #RushHour cosmetic scenery #AmazonHQ2 avoid #Ga cosmet https://t.co/UoUHkuYkER,1054835491638513664,130357113,Atlanta,,False
153,2018-10-23,17,0,"If Dallas becomes the home of Amazon HQ2 our whole eco-system will change. Which means JOBS, JOBS and more JOBS. https://t.co/4SzAs7BVg4",1054541497889144832,913192899038400512,Dallas,,False
155,2018-10-23,3827,1,"RT @Vikezmedia: Can Philadelphia's Smart City Help It Nab the Spot for Amazon HQ 2?
https://t.co/Oeo4BolLA2 #Amazon #Philadelphia #SmartCit",1054770993296601088,3527715379,Philadelphia,,True
156,2018-10-23,3827,1,"Can Philadelphia's Smart City Help It Nab the Spot for Amazon HQ 2?
https://t.co/Oeo4BolLA2 #Amazon #Philadelphia https://t.co/26MoNwgofk",1054770379477049344,3527715379,Philadelphia,,False
157,2018-10-23,1443,0,Outrageous crony capitalism and backroom dealing being done to keep the bid details for #AmazonHQ2 private. Pittsbu https://t.co/k5gw5YfpZh,1054794696642441217,972167316480974849,,,False
158,2018-10-23,4004,1,RT @CurbedDC: How #AmazonHQ2 would squeeze the D.C. regions already tight housing market https://t.co/09Wc4i39RK https://t.co/sLSPhPGlEd,1054862647378804741,1907861946,dc,D.C.,True
159,2018-10-23,11088,1,How #AmazonHQ2 would squeeze the D.C. regions already tight housing market https://t.co/09Wc4i39RK https://t.co/sLSPhPGlEd,1054862590650793984,235229195,D.C.,,False
160,2018-10-23,401,0,Ah yes this should totally make #AmazonHQ2 more appealing in Boston amirite #mapoli #bospoli https://t.co/IcALGHovEm,1054720291576918016,830092688259219456,Boston,,False
154,2018-10-23,529,1,"RT @conawayhaskins: The @nytimes teases Virginia as frontrunner for #AmazonHQ2, zooming in on @crystalcityva as the ""prime"" spot. Though it",1054729630345805827,778950578403704833,Virginia,,True
135,2018-10-22,962,1,Wow...HUGE news for Northern Virginia! Who thinks #AmazonHQ2 is Crystal City bound?!  https://t.co/WRfYuc7Gt1,1054492840573759488,16653238,Virginia,,False
128,2018-10-22,446,0,#photography by #canon sx 510 Hs captures hostile workers breaking property while inside unite off I-75 metro https://t.co/JSLNh3gEhI,1054464492690640896,130357113,,,False
129,2018-10-22,604,0,CNBC has a new ranking of #AmazonHQ2 finalists and Austin stands out #Austin #Dallas #dallashomeless https://t.co/QF6ZJYZzRY,1054395359101894656,56811878,Austin,Dallas,False
130,2018-10-22,532,0,"Report: @Amazon revisits Chicago, New York, Newark other finalists still in race for HQ2 https://t.co/Hx74aC699k via @usatoday #amazonHQ2",1054347024219418625,2984881220,Chicago,Newark,False
131,2018-10-22,80,0,#Newark along with only a select few of the final 20 locations received a recent visit from @amazon executives https://t.co/tBV8PmkeaV,1054217983906725889,762667074548142080,Newark,,False
133,2018-10-22,48,0,"Ok, Washingtonians  What Northern Virginia neighborhood do you think Amazon will choose?! Sound off in the comment https://t.co/x08eyF5drM",1054496601195061248,151082241,Virginia,,False
134,2018-10-22,775,1,RT @SpoilingClients: Wow...HUGE news for Northern Virginia! Who thinks #AmazonHQ2 is Crystal City bound?!  https://t.co/WRfYuc7Gt1,1054494366503485440,1485974168,Virginia,,True
